Rule_ID;Old_Type;New_Type;File;Line;Description;Code_Context
R21;False_Positive;True_Positive;./files/EvalID_50/_m5.py;34;Incorrectly detected (not in ground truth);"26:     if not os.path.exists(cal_path) or not os.path.exists(sales_path):
27:         raise RuntimeError(
28:             f""M5 data is available on Kaggle (https://www.kaggle.com/c/m5-forecasting-accuracy/data). ""
29:             f""You first need to agree to the terms of the competition before being able to download the data. ""
30:             f""After you have done that, please copy the files into {dataset_path}.""
31:         )
32: 
33:     # Read M5 data from dataset_path
34:     calendar = pd.read_csv(cal_path, parse_dates=True)
35:     calendar.sort_index(inplace=True)
36:     calendar.date = pd.to_datetime(calendar.date)
37: 
38:     sales_train_validation = pd.read_csv(
39:         sales_path,
40:         index_col=[""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""],
41:     )
42:     sales_train_validation.sort_index(inplace=True)"
R21;False_Positive;True_Positive;./files/EvalID_50/_m5.py;38;Incorrectly detected (not in ground truth);"30:             f""After you have done that, please copy the files into {dataset_path}.""
31:         )
32: 
33:     # Read M5 data from dataset_path
34:     calendar = pd.read_csv(cal_path, parse_dates=True)
35:     calendar.sort_index(inplace=True)
36:     calendar.date = pd.to_datetime(calendar.date)
37: 
38:     sales_train_validation = pd.read_csv(
39:         sales_path,
40:         index_col=[""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""],
41:     )
42:     sales_train_validation.sort_index(inplace=True)
43: 
44:     sales_train_evaluation = pd.read_csv(
45:         sales_test_path,
46:         index_col=[""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""],"
R21;False_Positive;True_Positive;./files/EvalID_50/_m5.py;44;Incorrectly detected (not in ground truth);"36:     calendar.date = pd.to_datetime(calendar.date)
37: 
38:     sales_train_validation = pd.read_csv(
39:         sales_path,
40:         index_col=[""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""],
41:     )
42:     sales_train_validation.sort_index(inplace=True)
43: 
44:     sales_train_evaluation = pd.read_csv(
45:         sales_test_path,
46:         index_col=[""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""],
47:     )
48:     sales_train_evaluation.sort_index(inplace=True)
49: 
50:     sell_prices = pd.read_csv(sell_prices_path, index_col=[""item_id"", ""store_id""])
51:     sell_prices.sort_index(inplace=True)
52:"
R21;False_Positive;True_Positive;./files/EvalID_50/_m5.py;50;Incorrectly detected (not in ground truth);"42:     sales_train_validation.sort_index(inplace=True)
43: 
44:     sales_train_evaluation = pd.read_csv(
45:         sales_test_path,
46:         index_col=[""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""],
47:     )
48:     sales_train_evaluation.sort_index(inplace=True)
49: 
50:     sell_prices = pd.read_csv(sell_prices_path, index_col=[""item_id"", ""store_id""])
51:     sell_prices.sort_index(inplace=True)
52: 
53:     @lru_cache(maxsize=None)
54:     def get_sell_price(item_id, store_id):
55:         return calendar.merge(
56:             sell_prices.loc[item_id, store_id], on=[""wm_yr_wk""], how=""left""
57:         ).sell_price
58:"
R21;False_Positive;True_Positive;./files/EvalID_22/ppca.py;240;Incorrectly detected (not in ground truth);"232: 
233: 
234: def main(_):
235:   print(""Loading data..."")
236:   dfs = []
237:   for filename in os.listdir(FLAGS.data):
238:     if filename.endswith("".csv""):
239:       dfs.append(
240:           pd.read_csv(os.path.join(FLAGS.data, filename), encoding=""utf-8""))
241:   data = pd.concat(dfs)
242:   print(""%d Examples"" % (len(set(data[""id""]))))
243:   print(""%d Annotations"" % len(data))
244: 
245:   if not os.path.isdir(FLAGS.plot_dir):
246:     os.makedirs(FLAGS.plot_dir)
247: 
248:   with open(FLAGS.emotion_file, ""r"") as f:"
R21;False_Positive;True_Positive;./files/EvalID_1/remove_label_tree.py;16;Incorrectly detected (not in ground truth);"8: import pandas as pd
9: 
10: logging.basicConfig(level=logging.INFO, format='(%(levelname)s): %(message)s')
11: 
12: def main(args):
13:     lostconfig = config.LOSTConfig()
14:     dbm = access.DBMan(lostconfig)
15:     if args.csv_file is not None:
16:         df = pd.read_csv(args.csv_file)
17:         name = df[df['parent_leaf_id'].isnull()]['name'].values[0]
18:     elif args.name is not None:
19:         name = args.name
20:     else:
21:         logging.error(""Either a *csv_file* or a *name* for a label tree needs to be provided!"")
22:         return
23:     root_leaf = next(filter(lambda x: x.name==name, dbm.get_all_label_trees()),None)
24:     if root_leaf is None:"
R21;False_Positive;True_Positive;./files/EvalID_8/evaluate.py;17;Incorrectly detected (not in ground truth);"9: except ImportError:
10:     torch = None
11: 
12: ### Evaluator for graph classification
13: class Evaluator:
14:     def __init__(self, name):
15:         self.name = name
16: 
17:         meta_info = pd.read_csv(os.path.join(os.path.dirname(__file__), 'master.csv'), index_col=0, keep_default_na=False)
18:         if not self.name in meta_info:
19:             print(self.name)
20:             error_mssg = 'Invalid dataset name {}.\n'.format(self.name)
21:             error_mssg += 'Available datasets are as follows:\n'
22:             error_mssg += '\n'.join(meta_info.keys())
23:             raise ValueError(error_mssg)
24: 
25:         self.num_tasks = int(meta_info[self.name]['num tasks'])"
R21;False_Positive;True_Positive;./files/EvalID_60/utils.py;82;Incorrectly detected (not in ground truth);"74:     starts -= 1
75:     ends = starts + lengths
76:     img = np.zeros(shape[1] * shape[0], dtype=np.uint8)
77:     for lo, hi in zip(starts, ends):
78:         img[lo:hi] = 255
79:     return img.reshape((shape[1], shape[0])).T
80: 
81: def get_salt_existence():
82:     train_mask = pd.read_csv(settings.LABEL_FILE)
83:     salt_exists_dict = {}
84:     for row in train_mask.values:
85:         salt_exists_dict[row[0]] = 0 if (row[1] is np.nan or len(row[1]) < 1) else 1
86:     return salt_exists_dict
87: 
88: def generate_metadata(train_images_dir, test_images_dir, depths_filepath):
89:     depths = pd.read_csv(depths_filepath)
90:     salt_exists_dict = get_salt_existence()"
R21;False_Positive;True_Positive;./files/EvalID_60/utils.py;89;Incorrectly detected (not in ground truth);"81: def get_salt_existence():
82:     train_mask = pd.read_csv(settings.LABEL_FILE)
83:     salt_exists_dict = {}
84:     for row in train_mask.values:
85:         salt_exists_dict[row[0]] = 0 if (row[1] is np.nan or len(row[1]) < 1) else 1
86:     return salt_exists_dict
87: 
88: def generate_metadata(train_images_dir, test_images_dir, depths_filepath):
89:     depths = pd.read_csv(depths_filepath)
90:     salt_exists_dict = get_salt_existence()
91: 
92:     metadata = {}
93:     for filename in tqdm(os.listdir(os.path.join(train_images_dir, 'images'))):
94:         image_filepath = os.path.join(train_images_dir, 'images', filename)
95:         mask_filepath = os.path.join(train_images_dir, 'masks', filename)
96:         image_id = filename.split('.')[0]
97:         depth = depths[depths['id'] == image_id]['z'].values[0]"
R21;False_Positive;True_Positive;./files/EvalID_60/utils.py;152;Incorrectly detected (not in ground truth);"144:     left = horizontal - right
145:     return (top, right, bottom, left)
146: 
147: 
148: def get_nfold_split(ifold, nfold=10, meta_version=1):
149:     if meta_version == 2:
150:         return get_nfold_split2(ifold, nfold)
151: 
152:     meta = pd.read_csv(settings.META_FILE, na_filter=False)
153:     meta_train = meta[meta['is_train'] == 1]
154: 
155:     kf = KFold(n_splits=nfold)
156:     for i, (train_index, valid_index) in enumerate(kf.split(meta_train[settings.ID_COLUMN].values.reshape(-1))):
157:         if i == ifold:
158:             break
159:     return meta_train.iloc[train_index], meta_train.iloc[valid_index]
160:"
R21;False_Positive;True_Positive;./files/EvalID_60/utils.py;162;Incorrectly detected (not in ground truth);"154: 
155:     kf = KFold(n_splits=nfold)
156:     for i, (train_index, valid_index) in enumerate(kf.split(meta_train[settings.ID_COLUMN].values.reshape(-1))):
157:         if i == ifold:
158:             break
159:     return meta_train.iloc[train_index], meta_train.iloc[valid_index]
160: 
161: def get_nfold_split2(ifold, nfold=10):
162:     meta_train = pd.read_csv(os.path.join(settings.DATA_DIR, 'train_meta2.csv'))
163: 
164:     with open(os.path.join(settings.DATA_DIR, 'train_split.json'), 'r') as f:
165:         train_splits = json.load(f)
166:     train_index = train_splits[str(ifold)]['train_index']
167:     valid_index = train_splits[str(ifold)]['val_index']
168: 
169:     return meta_train.iloc[train_index], meta_train.iloc[valid_index]
170:"
R21;False_Positive;True_Positive;./files/EvalID_60/utils.py;173;Incorrectly detected (not in ground truth);"165:         train_splits = json.load(f)
166:     train_index = train_splits[str(ifold)]['train_index']
167:     valid_index = train_splits[str(ifold)]['val_index']
168: 
169:     return meta_train.iloc[train_index], meta_train.iloc[valid_index]
170: 
171: 
172: def get_test_meta():
173:     meta = pd.read_csv(settings.META_FILE, na_filter=False)
174:     test_meta = meta[meta['is_train'] == 0]
175:     print(len(test_meta.values))
176:     return test_meta
177: 
178: if __name__ == '__main__':
179:     get_nfold_split(2)"
R21;False_Positive;True_Positive;./files/EvalID_23/util.py;52;Incorrectly detected (not in ground truth);"44:       Pandas dataframes with features for training and train_y and eval_y are
45:       numpy arrays with the corresponding labels.
46:     """"""
47:     # The % of data we should use for training
48:     TRAINING_SPLIT = 0.8
49: 
50:     # Download CSV and import into Pandas DataFrame
51:     file_stream = file_io.FileIO(data_file_url, mode='r')
52:     df = pd.read_csv(StringIO(file_stream.read()))
53:     df.index = df[df.columns[0]]
54:     df = df[['count']]
55: 
56:     scaler = StandardScaler()
57: 
58:     # Time series: split latest data into test set
59:     train = df.values[:int(TRAINING_SPLIT * len(df)), :]
60:     print(train)"
R21;False_Positive;True_Positive;./files/EvalID_40/stgat_data.py;88;Incorrectly detected (not in ground truth);"80:             station_file_content = station_file_content[
81:                 station_file_content['station'].isin(selected_stations)]
82:             # Append to dataset
83:             station_data = pd.concat([station_data, station_file_content])
84:     # Drop the 11 rows with missing values
85:     station_data = station_data.dropna(subset=['timestamp', outcome_var])
86:     station_data.head()
87:     station_data.shape
88:     station_metadata = pd.read_table(PeMS_metadata)
89:     station_metadata = station_metadata[['ID', 'Latitude', 'Longitude']]
90:     # Filter for selected stations
91:     station_metadata = station_metadata[station_metadata['ID'].isin(selected_stations)]
92:     station_metadata.head()
93:     # Keep only the required columns (time interval, station ID and the outcome variable)
94:     station_data = station_data[['timestamp', 'station', outcome_var]]
95:     station_data[outcome_var] = pd.to_numeric(station_data[outcome_var])
96:     # Reshape the dataset and aggregate the traffic speeds in each time interval"
R21;False_Positive;True_Positive;./files/EvalID_40/stgat_data.py;145;Incorrectly detected (not in ground truth);"137:     V = V.fillna(V.mean())
138:     V.to_csv(os.path.join(output_dir, 'V_{}.csv'.format(num_nodes)), index=True)
139:     W.to_csv(os.path.join(output_dir, 'W_{}.csv'.format(num_nodes)), index=False)
140:     station_metadata.to_csv(os.path.join(output_dir, 'station_meta_{}.csv'.format(num_nodes)), index=False)
141: 
142: 
143: def read_stgat_data(folder, num_nodes):
144:     device = torch.device(""cuda"") if torch.cuda.is_available() else torch.device(""cpu"")
145:     W = pd.read_csv(osp.join(folder, ""W_{}.csv"".format(num_nodes)))
146:     T_V = pd.read_csv(osp.join(folder, ""V_{}.csv"".format(num_nodes)))
147:     V = T_V.drop('timestamp',axis=1)
148:     num_samples, num_nodes = V.shape
149:     scaler = StandardScaler()
150: 
151: 
152:     # format graph for pyg layer inputs
153:     G = sp.coo_matrix(W)"
R21;False_Positive;True_Positive;./files/EvalID_40/stgat_data.py;146;Incorrectly detected (not in ground truth);"138:     V.to_csv(os.path.join(output_dir, 'V_{}.csv'.format(num_nodes)), index=True)
139:     W.to_csv(os.path.join(output_dir, 'W_{}.csv'.format(num_nodes)), index=False)
140:     station_metadata.to_csv(os.path.join(output_dir, 'station_meta_{}.csv'.format(num_nodes)), index=False)
141: 
142: 
143: def read_stgat_data(folder, num_nodes):
144:     device = torch.device(""cuda"") if torch.cuda.is_available() else torch.device(""cpu"")
145:     W = pd.read_csv(osp.join(folder, ""W_{}.csv"".format(num_nodes)))
146:     T_V = pd.read_csv(osp.join(folder, ""V_{}.csv"".format(num_nodes)))
147:     V = T_V.drop('timestamp',axis=1)
148:     num_samples, num_nodes = V.shape
149:     scaler = StandardScaler()
150: 
151: 
152:     # format graph for pyg layer inputs
153:     G = sp.coo_matrix(W)
154:     edge_index = torch.tensor(np.array([G.row, G.col]), dtype=torch.int64).to(device)"
R21;False_Positive;True_Positive;./files/EvalID_20/wine.py;153;Incorrectly detected (not in ground truth);"145: 
146: def main(_):
147:   num_parallel_thetas = FLAGS.num_parallel_thetas
148:   num_theta_batches = FLAGS.num_theta_batches
149:   num_steps_autoencoder = 0 if FLAGS.uniform_weights else TRAINING_STEPS
150: 
151:   input_dim = len(FEATURES)
152: 
153:   training_df = pd.read_csv(FLAGS.training_data_path, header=0, sep=',')
154:   testing_df = pd.read_csv(FLAGS.testing_data_path, header=0, sep=',')
155:   validation_df = pd.read_csv(FLAGS.validation_data_path, header=0, sep=',')
156: 
157:   add_price_quantiles(training_df)
158:   add_price_quantiles(testing_df)
159:   add_price_quantiles(validation_df)
160: 
161:   train_labels = np.log(training_df['price'])"
R21;False_Positive;True_Positive;./files/EvalID_20/wine.py;154;Incorrectly detected (not in ground truth);"146: def main(_):
147:   num_parallel_thetas = FLAGS.num_parallel_thetas
148:   num_theta_batches = FLAGS.num_theta_batches
149:   num_steps_autoencoder = 0 if FLAGS.uniform_weights else TRAINING_STEPS
150: 
151:   input_dim = len(FEATURES)
152: 
153:   training_df = pd.read_csv(FLAGS.training_data_path, header=0, sep=',')
154:   testing_df = pd.read_csv(FLAGS.testing_data_path, header=0, sep=',')
155:   validation_df = pd.read_csv(FLAGS.validation_data_path, header=0, sep=',')
156: 
157:   add_price_quantiles(training_df)
158:   add_price_quantiles(testing_df)
159:   add_price_quantiles(validation_df)
160: 
161:   train_labels = np.log(training_df['price'])
162:   validation_labels = np.log(validation_df['price'])"
R21;False_Positive;True_Positive;./files/EvalID_20/wine.py;155;Incorrectly detected (not in ground truth);"147:   num_parallel_thetas = FLAGS.num_parallel_thetas
148:   num_theta_batches = FLAGS.num_theta_batches
149:   num_steps_autoencoder = 0 if FLAGS.uniform_weights else TRAINING_STEPS
150: 
151:   input_dim = len(FEATURES)
152: 
153:   training_df = pd.read_csv(FLAGS.training_data_path, header=0, sep=',')
154:   testing_df = pd.read_csv(FLAGS.testing_data_path, header=0, sep=',')
155:   validation_df = pd.read_csv(FLAGS.validation_data_path, header=0, sep=',')
156: 
157:   add_price_quantiles(training_df)
158:   add_price_quantiles(testing_df)
159:   add_price_quantiles(validation_df)
160: 
161:   train_labels = np.log(training_df['price'])
162:   validation_labels = np.log(validation_df['price'])
163:   test_labels = np.log(testing_df['price'])"
R21;False_Positive;True_Positive;./files/EvalID_53/kaldi2json.py;58;Incorrectly detected (not in ground truth);"50:     output_names = list(required_data.keys())
51: 
52:     # check if required files exist
53:     for name, file in required_data.items():
54:         if not os.path.exists(file):
55:             raise ValueError(f""{os.path.basename(file)} is not in {kaldi_folder}."")
56: 
57:     # read wav.scp
58:     wavscp = pd.read_csv(required_data[""audio_filepath""], sep="" "", header=None)
59:     if wavscp.shape[1] > 2:
60:         logging.warning(
61:             f""""""More than two columns in 'wav.scp': {wavscp.shape[1]}.
62:             Maybe it contains pipes? Pipe processing can be slow at runtime.""""""
63:         )
64:         wavscp = pd.read_csv(
65:             required_data[""audio_filepath""],
66:             sep=""^([^ ]+) "","
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;122;Incorrectly detected (not in ground truth);"114: 
115:     csv_path = os.path.join(data_folder, ""LD2011_2014.txt"")
116:     zip_path = csv_path + "".zip""
117: 
118:     download_and_unzip(url, zip_path, csv_path, data_folder)
119: 
120:     print(""Aggregating to hourly data"")
121: 
122:     df = pd.read_csv(csv_path, index_col=0, sep="";"", decimal="","")
123:     df.index = pd.to_datetime(df.index)
124:     df.sort_index(inplace=True)
125: 
126:     # Used to determine the start and end dates of a series
127:     output = df.resample(""1h"").mean().replace(0.0, np.nan)
128: 
129:     earliest_time = output.index.min()
130:     # Filter to match range used by other academic papers"
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;357;Incorrectly detected (not in ground truth);"349:     """"""
350:     required_files = ['sales_train_evaluation.csv', 'sales_test_evaluation.csv',
351:                       'sell_prices.csv', 'calendar.csv', 'weights_validation.csv',
352:                       'weights_evaluation.csv']
353: 
354:     for file in required_files:
355:         assert os.path.exists(os.path.join(data_folder, file)), ""There are files missing from the data_folder. Please download following files from https://github.com/Mcompetitions/M5-methods""
356: 
357:     core_frame = pd.read_csv(os.path.join(data_folder, ""sales_train_evaluation.csv""))
358:     test_frame = pd.read_csv(os.path.join(data_folder, ""sales_test_evaluation.csv""))
359:     # Add 28 prediction values for final model evaluation
360:     core_frame = core_frame.merge(test_frame, on=['item_id', 'dept_id', 'cat_id', 'store_id', 'state_id'])
361:     del test_frame
362: 
363:     id_vars = [""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""]
364:     ts_cols = [col for col in core_frame.columns if col not in id_vars]
365:"
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;358;Incorrectly detected (not in ground truth);"350:     required_files = ['sales_train_evaluation.csv', 'sales_test_evaluation.csv',
351:                       'sell_prices.csv', 'calendar.csv', 'weights_validation.csv',
352:                       'weights_evaluation.csv']
353: 
354:     for file in required_files:
355:         assert os.path.exists(os.path.join(data_folder, file)), ""There are files missing from the data_folder. Please download following files from https://github.com/Mcompetitions/M5-methods""
356: 
357:     core_frame = pd.read_csv(os.path.join(data_folder, ""sales_train_evaluation.csv""))
358:     test_frame = pd.read_csv(os.path.join(data_folder, ""sales_test_evaluation.csv""))
359:     # Add 28 prediction values for final model evaluation
360:     core_frame = core_frame.merge(test_frame, on=['item_id', 'dept_id', 'cat_id', 'store_id', 'state_id'])
361:     del test_frame
362: 
363:     id_vars = [""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""]
364:     ts_cols = [col for col in core_frame.columns if col not in id_vars]
365: 
366:     core_frame['id'] = core_frame.item_id + '_' + core_frame.store_id"
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;367;Incorrectly detected (not in ground truth);"359:     # Add 28 prediction values for final model evaluation
360:     core_frame = core_frame.merge(test_frame, on=['item_id', 'dept_id', 'cat_id', 'store_id', 'state_id'])
361:     del test_frame
362: 
363:     id_vars = [""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""]
364:     ts_cols = [col for col in core_frame.columns if col not in id_vars]
365: 
366:     core_frame['id'] = core_frame.item_id + '_' + core_frame.store_id
367:     prices = pd.read_csv(os.path.join(data_folder, ""sell_prices.csv""))
368:     calendar = pd.read_csv(os.path.join(data_folder, ""calendar.csv""))
369: 
370:     calendar = calendar.sort_values('date')
371:     calendar['d'] = [f'd_{i}' for i in range(1, calendar.shape[0]+1)]
372: 
373:     core_frame = core_frame.melt(
374:         id_vars,
375:         value_vars=ts_cols,"
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;368;Incorrectly detected (not in ground truth);"360:     core_frame = core_frame.merge(test_frame, on=['item_id', 'dept_id', 'cat_id', 'store_id', 'state_id'])
361:     del test_frame
362: 
363:     id_vars = [""id"", ""item_id"", ""dept_id"", ""cat_id"", ""store_id"", ""state_id""]
364:     ts_cols = [col for col in core_frame.columns if col not in id_vars]
365: 
366:     core_frame['id'] = core_frame.item_id + '_' + core_frame.store_id
367:     prices = pd.read_csv(os.path.join(data_folder, ""sell_prices.csv""))
368:     calendar = pd.read_csv(os.path.join(data_folder, ""calendar.csv""))
369: 
370:     calendar = calendar.sort_values('date')
371:     calendar['d'] = [f'd_{i}' for i in range(1, calendar.shape[0]+1)]
372: 
373:     core_frame = core_frame.melt(
374:         id_vars,
375:         value_vars=ts_cols,
376:         var_name='d',"
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;429;Incorrectly detected (not in ground truth);"421:                                Please download following files from https://pems.dot.ca.gov/?dnode=Clearinghouse
422:                                {missing}""""""
423: 
424:         fnames = [os.path.join(data_folder, f) for f in fnames]
425:         return fnames
426: 
427: 
428:     def load_single_day(path, header, ids=None):
429:         df = pd.read_csv(path, header=None)
430:         df = df.rename(columns = lambda i: header[i])
431:         df.drop(columns=[c for c in df.columns if 'Lane' in c] + ['District'], inplace=True)
432:         if ids:
433:             df = df[df['Station'].isin(ids)]
434:         df['Timestamp'] = pd.to_datetime(df['Timestamp'])
435: 
436:         # Identify gaps in timelines
437:         num_gaps = 0"
R21;False_Positive;True_Positive;./files/EvalID_51/script_download_data.py;519;Incorrectly detected (not in ground truth);"511:     df = pd.concat(dfs)
512:     df['id'] = df['Station']
513:     df.reset_index(drop=True, inplace=True)
514:     df.to_csv(os.path.join(data_folder, 'pems_bay.csv'))
515:     print(""Pems dataset created"")
516:     # Construct graph
517:     print(""Constructing graph"")
518:     metafile= 'd04_text_meta_2017_01_04.txt'
519:     meta = pd.read_csv(os.path.join(data_folder, metafile), delimiter='\t', index_col='ID')
520:     meta = meta.loc[ids]
521:     nodes_loc = meta.loc[:,['Latitude', 'Longitude']].values
522:     graph = construct_graph(nodes_loc)
523:     normalized_loc = nodes_loc - nodes_loc.min(axis=0)
524:     normalized_loc /= normalized_loc.max(axis=0)
525:     graph.ndata['normalized_loc'] = torch.Tensor(normalized_loc) #Used for pretty printing
526:     pickle.dump(graph, open(os.path.join(data_folder, 'graph.bin'), 'wb'))
527:"
R21;False_Positive;True_Positive;./files/EvalID_52/afd_profile.py;29;Incorrectly detected (not in ground truth);"21:     """""" convert json config file into a python dict  """"""
22:     with open(config, 'r') as f:
23:         config_dict = json.load(f)[0]
24:     return config_dict
25: 
26: # -- load data --
27: def get_dataframe(config):
28:     """""" load csv into python dataframe """"""
29:     df = pd.read_csv(config['input_file'], low_memory=False)
30:     return df
31: 
32: # --
33: def get_overview(config, df):
34:     """""" return details of the dataframe and any issues found  """"""
35:     overview_msg = {}
36:     df = df.copy()
37:     column_cnt = len(df.columns)"
R21;False_Positive;True_Positive;./files/EvalID_39/gen_tstatistic.py;151;Incorrectly detected (not in ground truth);"143:     A pandas dataframe with all imported records.
144:   """"""
145: 
146:   filenames = tf.gfile.Glob(data_directory + '/' + '*.csv')
147: 
148:   df = []
149:   for filename in filenames:
150:     with tf.gfile.Open(filename) as f:
151:       df_ = pd.read_csv(f)
152:       df.append(df_)
153: 
154:   df_ = pd.concat(df, ignore_index=False)
155:   return df_
156: 
157: 
158: def main(argv):
159:   del argv  # Unused."
R21;False_Positive;True_Positive;./files/EvalID_7/speech_synthesis.py;57;Incorrectly detected (not in ground truth);"49:         self.text_featurizer = TextFeaturizer(self.hparams.text_config)
50:         if self.hparams.data_csv is not None:
51:             self.preprocess_data(self.hparams.data_csv)
52: 
53:     def preprocess_data(self, file_path):
54:         """"""generate a list of tuples (wav_filename, wav_length_ms, transcript, speaker).
55:         """"""
56:         logging.info(""Loading data from {}"".format(file_path))
57:         lines = pd.read_csv(file_path,""\t"")
58:         headers = lines.keys()
59:         lines_num = lines.shape[0]
60:         self.entries = []
61:         self.speakers = []
62:         for l in range(lines_num):
63:             wav_filename = lines[""wav_filename""][l]
64:             wav_length = lines[""wav_length_ms""][l]
65:             transcript = lines[""transcript""][l]"
R21;False_Positive;True_Positive;./files/EvalID_2/clean.py;60;Incorrectly detected (not in ground truth);"52:     and the label should be 0/1
53:         :param attributes: Filename for the attributes of the dataset. The file should have each column name in a list,
54:          and under this list should have 0 for an unprotected attribute, 1 for a protected attribute, and 2 for the
55:           attribute of the label.
56:         :param centered: boolean flag that determines whether to center the input covariates.
57:         :return X, X_prime, y: pandas dataframes of attributes, sensitive attributes, labels
58:     """"""
59: 
60:     df = pd.read_csv(dataset)
61:     sens_df = pd.read_csv(attributes)
62: 
63:     ## Get and remove label Y
64:     y_col = [str(c) for c in sens_df.columns if sens_df[c][0] == 2]
65:     print('label feature: {}'.format(y_col))
66:     if (len(y_col) > 1):
67:         raise ValueError('More than 1 label column used')
68:     if (len(y_col) < 1):"
R21;False_Positive;True_Positive;./files/EvalID_2/clean.py;61;Incorrectly detected (not in ground truth);"53:         :param attributes: Filename for the attributes of the dataset. The file should have each column name in a list,
54:          and under this list should have 0 for an unprotected attribute, 1 for a protected attribute, and 2 for the
55:           attribute of the label.
56:         :param centered: boolean flag that determines whether to center the input covariates.
57:         :return X, X_prime, y: pandas dataframes of attributes, sensitive attributes, labels
58:     """"""
59: 
60:     df = pd.read_csv(dataset)
61:     sens_df = pd.read_csv(attributes)
62: 
63:     ## Get and remove label Y
64:     y_col = [str(c) for c in sens_df.columns if sens_df[c][0] == 2]
65:     print('label feature: {}'.format(y_col))
66:     if (len(y_col) > 1):
67:         raise ValueError('More than 1 label column used')
68:     if (len(y_col) < 1):
69:         raise ValueError('No label column used')"
R21;False_Positive;True_Positive;./files/EvalID_2/clean.py;153;Incorrectly detected (not in ground truth);"145: 
146: 
147: def get_data(dataset):
148:     # Helper for main method
149:     """"""Given name of dataset, load in the three datasets associated from the clean.py file
150:     :param dataset:
151:     :return:
152:     """"""
153:     X = pd.read_csv('dataset/' + dataset + '_features.csv')
154:     X_prime = pd.read_csv('dataset/' + dataset + '_protectedfeatures.csv')
155:     y = pd.read_csv('dataset/' + dataset + '_labels.csv',
156:                     names=['index', 'label'])
157:     y = y['label']
158:     return X, X_prime, y"
R21;False_Positive;True_Positive;./files/EvalID_2/clean.py;154;Incorrectly detected (not in ground truth);"146: 
147: def get_data(dataset):
148:     # Helper for main method
149:     """"""Given name of dataset, load in the three datasets associated from the clean.py file
150:     :param dataset:
151:     :return:
152:     """"""
153:     X = pd.read_csv('dataset/' + dataset + '_features.csv')
154:     X_prime = pd.read_csv('dataset/' + dataset + '_protectedfeatures.csv')
155:     y = pd.read_csv('dataset/' + dataset + '_labels.csv',
156:                     names=['index', 'label'])
157:     y = y['label']
158:     return X, X_prime, y"
R21;False_Positive;True_Positive;./files/EvalID_92/visualize.py;18;Incorrectly detected (not in ground truth);"10:     import matplotlib.pyplot as plt
11:     import os
12:     image_path = os.path.join(bucket_name, commit_sha, 'visualization.png')
13:     image_url = os.path.join('https://storage.googleapis.com', bucket_name.lstrip('gs://'), commit_sha, 'visualization.png')
14:     html_path = os.path.join(bucket_name, 'kaggle.html')
15:     # ouptut visualization to a file
16: 
17:     import pandas as pd
18:     df_train = pd.read_csv(train_file_path)
19:     sns.set()
20:     cols = ['SalePrice', 'OverallQual', 'GrLivArea', 'GarageCars', 'TotalBsmtSF', 'FullBath', 'YearBuilt']
21:     sns.pairplot(df_train[cols], size = 3)
22:     plt.savefig('visualization.png')
23:     from tensorflow.python.lib.io import file_io
24:     file_io.copy('visualization.png', image_path)
25:     rendered_template = """"""
26:     <html>"
R21;False_Positive;True_Positive;./files/EvalID_17/ukb.py;518;Incorrectly detected (not in ground truth);"510:                                                       id_to_encoded_images)
511:       _write_tf_examples(tf_examples, output_path)
512:       _print_status('completed successfully', tfrecord_path, output_path)
513:     except ValueError:
514:       _print_status('FAILED', tfrecord_path, output_path)
515:       return tfrecord_path
516: 
517:   with gfile.GFile(path_simulations) as f:
518:     features = pd.read_csv(f)
519: 
520:   if path_input == path_output:
521:     raise ValueError('Input and Output path should be different!')
522: 
523:   # Global variable inside this function
524:   label_records = {
525:       _to_basename(record['image_id']): record
526:       for record in features.to_dict('records')"
